Ano,Mes,Fechamento
2012,10,22.1
2012,10,21.75
2012,10,21.54
2012,10,21.67
2012,10,22.05
2012,10,22.25
2012,10,22.5
2012,10,22.62
2012,10,22.8
2012,10,22.8
2012,10,22.5
2012,10,22.12
2012,10,22.22
2012,10,22.41
2012,10,22.25
2012,10,22.4
2012,10,22.34
2012,10,22.7
2012,10,22.51
2012,9,22.37
2012,9,22.71
2012,9,22.77
2012,9,22.74
2012,9,22.96
2012,9,22.7
2012,9,22.93
2012,9,22.67
2012,9,23.2
2012,9,23.25
2012,9,23.3
2012,9,22.9
2012,9,21.99
2012,9,21.72
2012,9,21.23
2012,9,21.0
2012,9,20.59
2012,9,20.43
2012,9,20.68
2012,8,20.75
2012,8,21.04
2012,8,21.21
2012,8,21.34
2012,8,21.37
2012,8,21.23
2012,8,21.28
2012,8,21.49
2012,8,21.24
2012,8,21.58
2012,8,21.55
2012,8,21.46
2012,8,21.05
2012,8,20.84
2012,8,21.03
2012,8,21.07
2012,8,21.0
2012,8,21.18
2012,8,20.25
2012,8,19.92
2012,8,19.94
2012,8,19.6
2012,8,19.82
2012,7,19.5
2012,7,20.31
2012,7,20.17
2012,7,19.26
2012,7,19.0
2012,7,18.79
2012,7,18.96
2012,7,19.18
2012,7,19.62
2012,7,19.33
2012,7,19.25
2012,7,19.35
2012,7,19.55
2012,7,18.58
2012,7,18.54
2012,7,18.39
2012,7,19.2
2012,7,19.6
2012,7,18.95
2012,7,18.99
2012,7,18.36
2012,6,18.25
2012,6,17.7
2012,6,17.64
2012,6,18.0
2012,6,17.8
2012,6,19.55
2012,6,19.27
2012,6,19.9
2012,6,19.65
2012,6,18.9
2012,6,18.55
2012,6,18.17
2012,6,18.9
2012,6,18.6
2012,6,18.39
2012,6,18.88
2012,6,19.09
2012,6,18.8
2012,6,19.11
2012,6,18.8
2012,5,19.13
2012,5,18.35
2012,5,18.85
2012,5,18.79
2012,5,18.64
2012,5,18.7
2012,5,19.23
2012,5,19.71
2012,5,20.4
2012,5,19.07
2012,5,18.43
2012,5,19.29
2012,5,18.49
2012,5,18.9
2012,5,19.53
2012,5,19.92
2012,5,20.16
2012,5,20.26
2012,5,20.58
2012,5,20.48
2012,5,21.4
2012,5,22.0
2012,4,21.29
2012,4,20.93
2012,4,21.24
2012,4,21.13
2012,4,21.24
2012,4,21.28
2012,4,21.46
2012,4,21.45
2012,4,21.76
2012,4,21.58
2012,4,21.51
2012,4,21.67
2012,4,22.01
2012,4,21.35
2012,4,21.19
2012,4,21.59
2012,4,22.0
2012,4,21.76
2012,4,22.55
2012,4,23.23
2012,3,23.35
2012,3,23.32
2012,3,23.39
2012,3,23.8
2012,3,24.21
2012,3,23.7
2012,3,23.8
2012,3,24.11
2012,3,24.27
2012,3,24.51
2012,3,24.35
2012,3,24.22
2012,3,24.83
2012,3,24.43
2012,3,23.43
2012,3,23.71
2012,3,24.09
2012,3,23.98
2012,3,23.75
2012,3,24.59
2012,3,25.3
2012,3,24.88
2012,2,24.31
2012,2,24.33
2012,2,24.35
2012,2,24.48
2012,2,23.92
2012,2,23.89
2012,2,24.05
2012,2,23.88
2012,2,23.1
2012,2,23.21
2012,2,24.36
2012,2,23.5
2012,2,25.5
2012,2,25.43
2012,2,25.6
2012,2,24.86
2012,2,24.61
2012,2,24.53
2012,2,24.95
2012,1,24.57
2012,1,24.57
2012,1,24.67
2012,1,24.92
2012,1,25.4
2012,1,25.13
2012,1,24.22
2012,1,24.21
2012,1,24.37
2012,1,23.8
2012,1,23.65
2012,1,23.05
2012,1,23.08
2012,1,22.91
2012,1,22.9
2012,1,22.63
2012,1,22.33
2012,1,22.31
2012,1,22.57
2012,1,22.41
2012,1,21.73
2011,12,21.49
2011,12,21.43
2011,12,22.2
2011,12,22.17
2011,12,22.22
2011,12,22.15
2011,12,21.92
2011,12,22.1
2011,12,21.12
2011,12,21.3
2011,12,21.51
2011,12,21.82
2011,12,22.42
2011,12,22.42
2011,12,23.02
2011,12,22.52
2011,12,23.29
2011,12,23.32
2011,12,22.97
2011,12,22.53
2011,12,22.52
2011,11,22.05
2011,11,21.41
2011,11,21.5
2011,11,21.01
2011,11,21.67
2011,11,21.57
2011,11,21.68
2011,11,21.8
2011,11,21.75
2011,11,21.52
2011,11,22.11
2011,11,21.92
2011,11,21.96
2011,11,21.51
2011,11,21.46
2011,11,22.41
2011,11,22.68
2011,11,22.1
2011,11,21.92
2011,11,21.13
2011,10,21.32
2011,10,21.58
2011,10,20.94
2011,10,20.08
2011,10,19.93
2011,10,19.78
2011,10,19.27
2011,10,18.82
2011,10,19.23
2011,10,19.45
2011,10,19.3
2011,10,19.64
2011,10,19.39
2011,10,19.16
2011,10,18.91
2011,10,18.3
2011,10,18.85
2011,10,18.21
2011,10,18.55
2011,10,18.41
2011,9,19.1
2011,9,19.4
2011,9,19.35
2011,9,19.55
2011,9,19.78
2011,9,19.16
2011,9,19.5
2011,9,20.6
2011,9,20.6
2011,9,20.8
2011,9,20.65
2011,9,20.55
2011,9,20.52
2011,9,20.32
2011,9,20.34
2011,9,20.15
2011,9,20.66
2011,9,20.47
2011,9,20.03
2011,9,20.37
2011,9,21.04
2011,8,20.8
2011,8,20.55
2011,8,20.49
2011,8,19.9
2011,8,19.86
2011,8,20.23
2011,8,20.16
2011,8,19.65
2011,8,19.7
2011,8,20.3
2011,8,20.87
2011,8,20.76
2011,8,20.99
2011,8,20.3
2011,8,20.21
2011,8,19.73
2011,8,19.15
2011,8,18.65
2011,8,20.18
2011,8,20.65
2011,8,22.29
2011,8,23.17
2011,8,23.5
2011,7,23.5
2011,7,23.5
2011,7,23.59
2011,7,23.66
2011,7,23.5
2011,7,22.97
2011,7,23.0
2011,7,22.38
2011,7,22.65
2011,7,22.76
2011,7,22.99
2011,7,22.95
2011,7,23.39
2011,7,23.12
2011,7,23.15
2011,7,23.44
2011,7,23.63
2011,7,23.51
2011,7,23.56
2011,7,23.8
2011,7,23.75
2011,6,23.72
2011,6,23.38
2011,6,23.45
2011,6,23.08
2011,6,22.87
2011,6,23.26
2011,6,23.24
2011,6,23.1
2011,6,23.24
2011,6,23.29
2011,6,23.3
2011,6,23.6
2011,6,23.33
2011,6,23.72
2011,6,23.7
2011,6,23.2
2011,6,23.0
2011,6,23.2
2011,6,23.78
2011,6,23.95
2011,6,24.0
2011,5,24.09
2011,5,24.08
2011,5,24.29
2011,5,24.2
2011,5,23.9
2011,5,23.85
2011,5,23.6
2011,5,23.99
2011,5,23.64
2011,5,24.1
2011,5,24.4
2011,5,23.94
2011,5,23.52
2011,5,23.68
2011,5,24.01
2011,5,24.68
2011,5,24.6
2011,5,24.21
2011,5,24.47
2011,5,25.32
2011,5,25.45
2011,5,25.73
2011,4,25.6
2011,4,25.45
2011,4,25.74
2011,4,26.2
2011,4,26.18
2011,4,26.29
2011,4,25.73
2011,4,25.49
2011,4,26.53
2011,4,25.98
2011,4,26.15
2011,4,26.65
2011,4,27.49
2011,4,28.01
2011,4,28.0
2011,4,28.17
2011,4,28.37
2011,4,28.61
2011,4,28.74
2011,3,28.51
2011,3,28.37
2011,3,28.35
2011,3,28.35
2011,3,28.64
2011,3,28.43
2011,3,28.62
2011,3,28.33
2011,3,28.13
2011,3,27.9
2011,3,28.08
2011,3,27.78
2011,3,28.04
2011,3,28.28
2011,3,28.17
2011,3,28.12
2011,3,28.55
2011,3,29.08
2011,3,28.96
2011,3,28.9
2011,3,28.29
2011,2,28.58
2011,2,28.6
2011,2,28.37
2011,2,28.71
2011,2,27.77
2011,2,27.4
2011,2,27.37
2011,2,27.25
2011,2,27.31
2011,2,26.97
2011,2,26.75
2011,2,26.4
2011,2,26.27
2011,2,26.18
2011,2,26.96
2011,2,27.22
2011,2,27.62
2011,2,28.03
2011,2,27.8
2011,2,27.64
2011,1,27.09
2011,1,26.67
2011,1,26.87
2011,1,26.83
2011,1,27.0
2011,1,27.05
2011,1,27.27
2011,1,27.3
2011,1,27.72
2011,1,27.45
2011,1,27.55
2011,1,27.31
2011,1,27.9
2011,1,27.15
2011,1,26.98
2011,1,26.73
2011,1,27.11
2011,1,27.22
2011,1,26.9
2011,1,27.0
2010,12,27.29
2010,12,26.97
2010,12,26.66
2010,12,26.05
2010,12,25.75
2010,12,25.72
2010,12,25.77
2010,12,25.57
2010,12,25.94
2010,12,25.35
2010,12,25.37
2010,12,25.83
2010,12,25.91
2010,12,25.7
2010,12,25.4
2010,12,25.0
2010,12,25.35
2010,12,25.86
2010,12,25.7
2010,12,25.4
2010,12,25.26
2010,11,24.59
2010,11,24.7
2010,11,24.6
2010,11,24.85
2010,11,25.24
2010,11,24.65
2010,11,25.06
2010,11,25.7
2010,11,25.9
2010,11,25.45
2010,11,25.4
2010,11,25.85
2010,11,26.72
2010,11,27.13
2010,11,27.12
2010,11,27.53
2010,11,27.25
2010,11,27.5
2010,11,27.0
2010,11,26.49
2010,10,25.85
2010,10,26.26
2010,10,26.19
2010,10,25.85
2010,10,24.57
2010,10,24.21
2010,10,24.16
2010,10,24.99
2010,10,25.28
2010,10,26.4
2010,10,26.29
2010,10,26.44
2010,10,25.71
2010,10,25.85
2010,10,26.0
2010,10,25.3
2010,10,25.86
2010,10,26.98
2010,10,27.38
2010,10,27.5
2010,9,27.29
2010,9,27.5
2010,9,26.7
2010,9,26.5
2010,9,26.3
2010,9,26.8
2010,9,25.98
2010,9,26.35
2010,9,27.1
2010,9,26.44
2010,9,26.36
2010,9,26.45
2010,9,26.85
2010,9,28.3
2010,9,27.52
2010,9,27.6
2010,9,27.83
2010,9,29.09
2010,9,28.8
2010,9,27.6
2010,9,27.03
2010,8,26.06
2010,8,25.45
2010,8,26.56
2010,8,25.7
2010,8,26.08
2010,8,26.14
2010,8,26.66
2010,8,26.78
2010,8,26.78
2010,8,27.68
2010,8,28.3
2010,8,27.61
2010,8,27.66
2010,8,27.53
2010,8,27.5
2010,8,28.41
2010,8,28.83
2010,8,29.09
2010,8,29.43
2010,8,29.34
2010,8,29.08
2010,8,28.44
2010,7,27.85
2010,7,27.74
2010,7,27.8
2010,7,27.98
2010,7,27.9
2010,7,27.79
2010,7,27.98
2010,7,27.5
2010,7,27.65
2010,7,26.95
2010,7,26.84
2010,7,27.11
2010,7,27.3
2010,7,27.3
2010,7,27.23
2010,7,27.58
2010,7,27.4
2010,7,27.05
2010,7,26.54
2010,7,26.77
2010,7,26.45
2010,6,26.86
2010,6,26.83
2010,6,27.42
2010,6,27.91
2010,6,27.49
2010,6,28.5
2010,6,29.11
2010,6,29.4
2010,6,29.49
2010,6,29.52
2010,6,29.65
2010,6,29.0
2010,6,29.05
2010,6,29.62
2010,6,29.9
2010,6,29.55
2010,6,29.66
2010,6,29.52
2010,6,29.25
2010,6,29.1
2010,6,28.65
2010,5,29.6
2010,5,28.2
2010,5,27.81
2010,5,27.05
2010,5,26.55
2010,5,27.15
2010,5,27.58
2010,5,27.43
2010,5,28.55
2010,5,29.22
2010,5,29.85
2010,5,30.09
2010,5,30.0
2010,5,29.9
2010,5,29.62
2010,5,30.15
2010,5,29.75
2010,5,29.81
2010,5,30.21
2010,5,30.44
2010,5,31.5
2010,4,32.8
2010,4,33.02
2010,4,32.39
2010,4,32.1
2010,4,33.31
2010,4,34.0
2010,4,33.86
2010,4,34.3
2010,4,33.55
2010,4,32.95
2010,4,33.6
2010,4,34.25
2010,4,34.19
2010,4,34.39
2010,4,35.23
2010,4,35.81
2010,4,35.8
2010,4,36.08
2010,4,36.01
2010,4,35.75
2010,3,35.39
2010,3,34.8
2010,3,34.9
2010,3,34.5
2010,3,35.2
2010,3,36.09
2010,3,35.82
2010,3,36.24
2010,3,36.23
2010,3,37.02
2010,3,37.15
2010,3,37.21
2010,3,36.77
2010,3,37.06
2010,3,37.05
2010,3,37.0
2010,3,36.5
2010,3,35.7
2010,3,35.81
2010,3,35.2
2010,3,35.15
2010,3,35.12
2010,3,34.93
2010,2,34.61
2010,2,34.38
2010,2,33.94
2010,2,34.19
2010,2,34.65
2010,2,34.35
2010,2,34.69
2010,2,34.25
2010,2,33.8
2010,2,33.36
2010,2,32.64
2010,2,32.24
2010,2,31.74
2010,2,31.52
2010,2,32.3
2010,2,34.04
2010,2,34.1
2010,2,34.3
2010,1,34.17
2010,1,34.61
2010,1,34.11
2010,1,33.9
2010,1,34.75
2010,1,34.33
2010,1,35.45
2010,1,36.38
2010,1,36.55
2010,1,35.75
2010,1,35.67
2010,1,36.3
2010,1,36.36
2010,1,36.83
2010,1,36.95
2010,1,37.15
2010,1,37.5
2010,1,37.0
2010,1,37.32
2009,12,36.69
2009,12,36.8
2009,12,36.75
2009,12,36.7
2009,12,36.34
2009,12,35.2
2009,12,36.58
2009,12,36.87
2009,12,37.86
2009,12,38.0
2009,12,37.9
2009,12,37.8
2009,12,37.76
2009,12,37.59
2009,12,37.59
2009,12,38.4
2009,12,38.4
2009,12,39.3
2009,12,39.41
2009,12,39.79
2009,11,38.8
2009,11,38.9
2009,11,38.45
2009,11,39.45
2009,11,39.15
2009,11,38.85
2009,11,38.5
2009,11,38.5
2009,11,38.2
2009,11,38.4
2009,11,37.38
2009,11,37.13
2009,11,36.85
2009,11,37.6
2009,11,37.41
2009,11,37.08
2009,11,36.05
2009,11,36.4
2009,11,35.7
2009,11,35.55
2009,10,35.04
2009,10,36.06
2009,10,34.24
2009,10,35.95
2009,10,36.7
2009,10,36.5
2009,10,37.0
2009,10,36.7
2009,10,36.5
2009,10,37.36
2009,10,36.4
2009,10,36.6
2009,10,36.15
2009,10,35.82
2009,10,35.64
2009,10,35.64
2009,10,35.45
2009,10,34.66
2009,10,34.49
2009,10,34.45
2009,10,34.16
2009,10,34.05
2009,9,35.0
2009,9,34.77
2009,9,34.89
2009,9,34.11
2009,9,33.8
2009,9,34.26
2009,9,34.83
2009,9,34.6
2009,9,34.65
2009,9,34.3
2009,9,34.35
2009,9,33.4
2009,9,33.24
2009,9,33.14
2009,9,33.34
2009,9,33.0
2009,9,32.88
2009,9,32.51
2009,9,32.19
2009,9,32.15
2009,9,31.6
2009,8,31.38
2009,8,32.55
2009,8,32.86
2009,8,33.17
2009,8,33.23
2009,8,33.4
2009,8,33.63
2009,8,33.05
2009,8,32.8
2009,8,32.32
2009,8,32.0
2009,8,32.35
2009,8,32.49
2009,8,31.89
2009,8,31.22
2009,8,32.1
2009,8,32.0
2009,8,31.9
2009,8,32.32
2009,8,32.12
2009,8,32.51
2009,7,31.47
2009,7,31.22
2009,7,30.9
2009,7,31.75
2009,7,32.45
2009,7,32.5
2009,7,32.4
2009,7,31.69
2009,7,31.82
2009,7,31.9
2009,7,31.5
2009,7,30.95
2009,7,30.76
2009,7,29.59
2009,7,29.79
2009,7,29.67
2009,7,29.11
2009,7,29.35
2009,7,30.04
2009,7,31.01
2009,7,31.24
2009,7,31.8
2009,6,32.45
2009,6,33.05
2009,6,32.25
2009,6,32.25
2009,6,31.0
2009,6,31.4
2009,6,30.86
2009,6,31.95
2009,6,31.76
2009,6,32.05
2009,6,32.55
2009,6,33.3
2009,6,33.95
2009,6,33.88
2009,6,33.51
2009,6,33.88
2009,6,33.98
2009,6,34.09
2009,6,33.15
2009,6,34.55
2009,6,35.24
2009,5,34.45
2009,5,34.65
2009,5,33.74
2009,5,33.74
2009,5,32.95
2009,5,32.87
2009,5,32.5
2009,5,33.15
2009,5,32.72
2009,5,32.71
2009,5,31.3
2009,5,31.74
2009,5,31.48
2009,5,32.35
2009,5,32.87
2009,5,33.0
2009,5,31.98
2009,5,32.55
2009,5,32.08
2009,5,31.63
2009,4,29.54
2009,4,29.74
2009,4,28.83
2009,4,28.69
2009,4,29.31
2009,4,29.27
2009,4,28.61
2009,4,28.8
2009,4,29.52
2009,4,30.0
2009,4,29.98
2009,4,30.5
2009,4,30.79
2009,4,30.84
2009,4,30.84
2009,4,29.88
2009,4,29.97
2009,4,30.29
2009,4,30.4
2009,4,30.5
2009,4,29.4
2009,3,28.55
2009,3,28.78
2009,3,29.6
2009,3,30.37
2009,3,30.43
2009,3,30.35
2009,3,30.86
2009,3,29.1
2009,3,29.25
2009,3,28.3
2009,3,27.98
2009,3,27.19
2009,3,27.7
2009,3,27.55
2009,3,27.21
2009,3,27.07
2009,3,25.7
2009,3,25.67
2009,3,26.0
2009,3,26.37
2009,3,24.8
2009,3,25.02
2009,2,26.4
2009,2,26.52
2009,2,26.25
2009,2,25.78
2009,2,26.3
2009,2,25.89
2009,2,26.4
2009,2,27.92
2009,2,27.6
2009,2,26.7
2009,2,26.87
2009,2,26.8
2009,2,27.39
2009,2,27.1
2009,2,26.0
2009,2,25.7
2009,2,25.58
2009,2,24.69
2009,1,25.03
2009,1,25.03
2009,1,25.2
2009,1,23.9
2009,1,23.8
2009,1,23.59
2009,1,23.64
2009,1,24.26
2009,1,23.06
2009,1,23.83
2009,1,24.28
2009,1,24.1
2009,1,23.3
2009,1,23.95
2009,1,23.75
2009,1,25.4
2009,1,25.5
2009,1,24.45
2009,1,25.45
2009,1,25.1
2009,1,24.54
2008,12,22.84
2008,12,22.52
2008,12,22.8
2008,12,22.0
2008,12,22.14
2008,12,23.35
2008,12,23.5
2008,12,24.35
2008,12,23.8
2008,12,22.9
2008,12,22.6
2008,12,22.33
2008,12,21.94
2008,12,20.11
2008,12,20.21
2008,12,18.16
2008,12,18.6
2008,12,19.31
2008,12,18.3
2008,12,18.4
2008,11,20.06
2008,11,19.95
2008,11,20.52
2008,11,19.36
2008,11,19.23
2008,11,16.89
2008,11,18.5
2008,11,19.25
2008,11,20.45
2008,11,20.76
2008,11,21.1
2008,11,20.62
2008,11,23.91
2008,11,23.95
2008,11,23.26
2008,11,22.9
2008,11,24.25
2008,11,25.1
2008,11,23.14
2008,10,23.31
2008,10,22.85
2008,10,21.4
2008,10,20.05
2008,10,18.11
